Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Addon Products (product.metafields.custom.addon_products),Model Information (product.metafields.custom.model_information), Size & Fit (product.metafields.custom.size_fit),Washing instructions (product.metafields.custom.washing_instructions),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Best uses (product.metafields.shopify.best-uses),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Lens polarization (product.metafields.shopify.lens-polarization),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
d02-pants-aeta01-white,Men's White Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- white</p>
<p class=""p1"">80% Polyester, 17% Viscose, 3% Spandex</p>",DIRETTORE,Uncategorized,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_3392bd23-7e86-42a3-900e-f8e0128b0a63.jpg?v=1763321040,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
d02-pants-aeta01-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_775b1b9d-4fa5-4d95-9bec-0820fd44b4fc.jpg?v=1763321043,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_4fe0b34c-315a-4857-a848-f658e1bc6734.jpg?v=1763321043,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_0dd51604-0659-46a9-9323-c5c70b988dbf.jpg?v=1763321043,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_180973ed-43fb-4b81-87d5-7e083c7d0b5b.jpg?v=1763321045,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-green,Men's Green Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- green</p>
<p class=""p1"">80% Polyester, 17% Viscose, 3% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Joggers,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_5715c2ee-1066-4aa1-b7bc-3d4c37f5d06f.jpg?v=1763320920,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Washing instructions
Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,green,,,,polyester; synthetic; viscose,straight-leg,,,,,,,,,long,,,,,,,male,,,mid,,,,,,kg,,,active
d02-pants-aeta01-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_d2b19c77-30ca-4803-a95f-a4d8c10f021d.jpg?v=1763320920,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_2763ecd9-66be-4de3-b4b2-f9f8187c8bd4.jpg?v=1763320920,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_6d795707-9789-4caa-bc06-7d647ecd5959.jpg?v=1763320920,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_ea057365-165f-4cde-bc32-c4b166a3daf2.jpg?v=1763320921,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-brown,Men's Brown Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- brown</p>
<p class=""p1"">80% Polyester, 17% Viscose, 3% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_320c835a-c455-454c-af14-469f3484dd5d.jpg?v=1763320421,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,brown,,,,synthetic; polyester; viscose,straight-leg,,,,,,,,,long,,,,,,,female,,,mid,,,,,,kg,,,active
d02-pants-aeta01-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_6b7c527c-56cf-4d0e-95a9-2ccdde0780e2.jpg?v=1763320425,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_a8a14ee1-af0e-4955-ae25-9bdbcca8c8ea.jpg?v=1763320425,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_ca23ba0f-551c-49c0-8eca-2e304ceaa7d6.jpg?v=1763320425,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_952ef3df-f119-4887-a74a-bab85d02a668.jpg?v=1763320427,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-beige,Men's Beige Pants AETA,"<p class=""p1""><b>Brand: DIRETTORE dreamed in paradise &amp; made in italy</b></p>
<p class=""p1""><b>Description</b></p>
<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- beige</p>
<p class=""p1"">80% Polyester, 17% Viscose, 3% Spandex</p>
<p class=""p2""><br></p>
<p class=""p1""><b>Size &amp; Fit</b></p>
<p class=""p1"">The model is 180 cm and 78 kg wearing size M</p>
<p class=""p2""> </p>",spain-store-main,Apparel & Accessories > Clothing > Pants > Trousers,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_328f0594-6c77-4c47-a932-74780e003200.jpg?v=1763317066,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,beige,,,,viscose; synthetic; polyester,straight-leg,,,,,,,,,long,,,,,,,male,,,mid,,,,,,kg,,,active
d02-pants-aeta01-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_a556bb5c-8851-434d-b176-2fe166bb0b22.jpg?v=1763317066,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_6230138b-a1b9-4486-9d71-4a223a7852e0.jpg?v=1763317066,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_0ca370d6-fe03-4cde-bd66-228a1e66de02.jpg?v=1763317066,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_9b9dda21-668e-42c7-9f5b-5418292a90ea.jpg?v=1763317067,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-knit-vest-zeus-black-white,Men's Black White Knit Vest ZEUS,"<p class=""p2""><b><i>Brand: DIRETTORE dreamed in paradise &amp; made in italy</i></b></p>
<p class=""p1""><b>Desription</b></p>
<p class=""p1"">Knit Shirt<span class=""Apple-converted-space"">  </span>`ZEUS`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- black,white</p>
<p class=""p1"">100% Cotton</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Washing instructions</b></p>
<p class=""p1"">Maximum wash 30°C</p>
<p class=""p1"">Do not bleach</p>
<p class=""p1"">Do not drum dry</p>
<p class=""p1"">Iron at maximum temperature 100 °C</p>
<p class=""p1"">Delicate dry</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Size &amp; Fit</b></p>
<p class=""p1"">The model is 180 cm and 78 kg wearing size M</p>
<p class=""p3""> </p>",spain-store-main,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,Knitwear,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,110.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_161cd5d3-eb8e-4b5d-941a-aa103ad63e36.jpg?v=1763315306,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,striped; black,,,,cotton,,,,,,,round,,,,,,,,,,male,,medium,,,,,,,kg,,,active
d01-knit-vest-zeus-black-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_6d081929-307f-4ea9-86fa-8d33c0837c1a.jpg?v=1763315306,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-knit-vest-zeus-black-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_2dbe0cba-6508-4e58-a0cf-9aa6ab0da80a.jpg?v=1763315306,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-knit-vest-zeus-black-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_53ae517b-3069-4190-b7d7-c147015881ea.jpg?v=1763315306,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-knit-vest-zeus-black-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_4fc25e05-4ea6-4fc0-ae2c-aa727be76986.jpg?v=1763315306,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-love-black,Men's Black Hoodie LOVE,"<p class=""p2""><b><i>Brand: DIRETTORE dreamed in paradise &amp; made in italy</i></b></p>
<p class=""p1""><b>Description</b></p>
<p class=""p1"">Hoody<span class=""Apple-converted-space"">  </span>`LOVE` with zipper</p>
<p class=""p1"">Print front <span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">Oversized fit</p>
<p class=""p1"">100% organic cotton</p>
<p class=""p1"">450 GSM</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Washing instructions</b></p>
<p class=""p1"">Maximum wash 30°C</p>
<p class=""p1"">Do not bleach</p>
<p class=""p1"">Do not drum dry</p>
<p class=""p1"">Iron at maximum temperature 100 °C</p>
<p class=""p1"">Delicate dry</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Size &amp; Fit</b></p>
<p class=""p1"">The model is 180 cm and 78 kg wearing size M</p>
<p class=""p3""> </p>",spain-store-main,Uncategorized,Hoodys & Zipper,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_25788bbd-0157-4c16-ae9d-cb4aa5683d4e.jpg?v=1763310458,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
d01-hoody-love-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_b7e3cb75-a605-44e6-907b-b4b6eb6d82c8.jpg?v=1763310457,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-love-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_80e46925-6396-45d4-b3ff-98ea136555c4.jpg?v=1763310458,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-love-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_cf22d14e-4ad2-4483-bfe2-3b72c14a609a.jpg?v=1763310458,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-love-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_8fd0669a-ab9a-45e2-9891-a021cc124ee7.jpg?v=1763310458,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-artdirettore-black,Men's Black Hoodie ARTDIRETTORE,"<p class=""p2""><b><i>Brand: DIRETTORE dreamed in paradise &amp; made in italy</i></b></p>
<p class=""p1"">Hoody<span class=""Apple-converted-space"">  </span>`ART:DIRETTORE` with zipper</p>
<p class=""p1"">Print front and back<span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">Oversized fit</p>
<p class=""p1"">100% organic cotton</p>
<p class=""p1"">450 gsm</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Washing instructions</b></p>
<p class=""p1"">Maximum wash 30°C</p>
<p class=""p1"">Do not bleach</p>
<p class=""p1"">Do not drum dry</p>
<p class=""p1"">Iron at maximum temperature 100 °C</p>
<p class=""p1"">Delicate dry</p>
<p class=""p3""><br></p>
<p class=""p1""><b>Size &amp; Fit</b></p>
<p class=""p1"">The model is 180 cm and 78 kg wearing size M</p>",spain-store-main,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,Hoodys & Zipper,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1.jpg?v=1763310093,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
d01-hoody-artdirettore-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2.jpg?v=1763310092,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-artdirettore-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3.jpg?v=1763310093,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-artdirettore-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4.jpg?v=1763310093,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-hoody-artdirettore-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5.jpg?v=1763310093,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-winter-set,White Winter Set,"",ROCCO,Apparel & Accessories > Clothing > Outfit Sets,Sets,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC07355.jpg?v=1761768449,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-winter-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC07359.jpg?v=1761768451,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-winter-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC07362.jpg?v=1761768449,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-winter-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC07390.jpg?v=1761768449,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-blusa-skirt,White Set Blusa Skirt,"",ROCCO,Apparel & Accessories > Clothing > Skirts,Skirts,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08555.jpg?v=1761768483,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-set-blusa-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08568.jpg?v=1761768483,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-blusa-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08572.jpg?v=1761768483,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-arfa,White Set Arfa,"",ROCCO,Apparel & Accessories > Clothing > Outfit Sets,Sets,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08128.jpg?v=1761808325,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-set-arfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08133.jpg?v=1761808325,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-arfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08138.jpg?v=1761808325,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-arfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08142.jpg?v=1761808325,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-arfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08145.jpg?v=1761808325,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-romashka-dress,White Romashka Dress,"",ROCCO,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08315_ca9cabb6-0b63-4a8c-89bb-9fb04b85d4ae.jpg?v=1761808375,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-romashka-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08317_1d13fcb4-d9e9-4819-baef-45b8fd6b70a4.jpg?v=1761808375,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-romashka-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08325_f085e583-52d1-437a-a008-a5fc260c7b4c.jpg?v=1761808376,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-unamanga,White Long Unamanga,"",ROCCO,Apparel & Accessories > Clothing,Clothing,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08429.jpg?v=1761808400,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-long-unamanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08432.jpg?v=1761808400,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-unamanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08442.jpg?v=1761808399,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-unamanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08444.jpg?v=1761808400,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-dress,White Long Dress,"",ROCCO,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08238.jpg?v=1761808423,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
white-long-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08248.jpg?v=1761808423,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08254.jpg?v=1761808423,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08255.jpg?v=1761808423,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-long-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08268.jpg?v=1761808423,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-dress-patata,White Dress Patata,"",ROCCO,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,50,deny,manual,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08521.jpg?v=1761808446,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
